 BUILDMCS,20170510,10:11:59,ANDREWJ ,00000021,      ,20170502,000017,01.02.00,ANDREWJ.SOURCE.JCL,
 GIGOTERS,20170509,11:51:36,ANDREWJ ,00000107,      ,20170509,000107,01.01.00,ANDREWJ.SOURCE.ASM,
 DUMPTHS1,20170505,17:37:40,ANDREWJ ,00000011,      ,20170505,000011,01.02.00,ANDREWJ.SOURCE.JCL,
 DUMPMQS ,20170505,16:56:45,ANDREWJ ,00000011,      ,20170505,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPMQM ,20170505,14:34:27,ANDREWJ ,00000011,      ,20170505,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPTLM ,20170428,11:40:17,ANDREWJ ,00000011,      ,20170428,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPBDF ,20170428,10:56:30,ANDREWJ ,00000011,      ,20170428,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPDXC ,20170426,15:31:55,ANDREWJ ,00000011,      ,20170426,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPTPNS,20170426,14:16:54,ANDREWJ ,00000011,      ,20070329,000011,01.02.00,ANDREWJ.SOURCE.JCL,
 PING    ,20170419,10:21:59,ANDREWJ ,00000034,      ,20170419,000249,01.01.00,ANDREWJ.SOURCE.EXEC,
 USRTRIMX,20170329,10:13:07,ANDREWJ ,00000410,      ,20070126,000233,01.27.00,ANDREWJ.SOURCE.ASM,
 ASMGENCB,20170320,15:18:12,ANDREWJ ,00000036,      ,20170320,000009,01.01.00,ANDREWJ.SOURCE.JCL,
 LGFINFO ,20170310,11:03:25,ANDREWJ ,00000008,      ,20160121,000007,01.05.00,ANDREWJ.SOURCE.JCL,
 SORTRMS ,20170125,10:30:22,ANDREWJ ,00000025,      ,20161103,000026,01.01.00,ANDREWJ.SOURCE.JCL,
 USRTRIM4,20160906,16:14:00,ANDREWJ ,00000410,      ,20160906,000410,01.00.00,ANDREWJ.SOURCE.ASM,
 SCPT    ,20160825,17:38:28,ANDREWJ ,00001119,      ,20160825,001119,01.00.00,ANDREWJ.SOURCE.JCL,
 IEBGENRT,20160621,11:31:26,ANDREWJ ,00000007,      ,20160621,000007,01.00.00,ANDREWJ.SOURCE.JCL,
 IEEU29  ,20160608,17:16:29,ANDREWJ ,00001116,      ,20160608,001116,01.00.00,ANDREWJ.SOURCE.ASM,
 DITTO   ,20160606,16:30:21,ANDREWJ ,00000010,      ,20160606,000010,01.00.00,ANDREWJ.SOURCE.JCL,
 YMCBKUP ,20160606,16:02:42,ANDREWJ ,00000182,      ,20070711,000181,01.03.00,ANDREWJ.SOURCE.EXEC,
 SEQFNAME,20160527,11:15:07,ANDREWJ ,00000159,      ,20150121,000294,01.14.00,ANDREWJ.SOURCE.ASM,
 TERSRACF,20160518,15:53:54,ANDREWJ ,00000009,      ,20160518,000009,01.01.00,ANDREWJ.SOURCE.JCL,
 LOGPICK ,20160518,13:38:46,ANDREWJ ,00000440,      ,20160518,000423,01.06.00,ANDREWJ.SOURCE.ASM,
 SRTLGB  ,20160518,11:57:19,ANDREWJ ,00000020,      ,20160517,000015,01.06.00,ANDREWJ.SOURCE.JCL,
 LOGINFO ,20160518,11:55:09,ANDREWJ ,00000437,      ,20160518,000437,01.01.00,ANDREWJ.SOURCE.ASM,
 LGBINFO ,20160517,21:40:53,ANDREWJ ,00000421,      ,20160517,000421,01.00.00,ANDREWJ.SOURCE.ASM,
 STCKCNV1,20160401,16:54:27,ANDREWJ ,00000124,      ,20160401,000124,01.00.00,ANDREWJ.SOURCE.ASM,
 $DBCS   ,20160324,13:51:31,ANDREWJ ,00030971,      ,20160324,030971,01.01.00,ANDREWJ.SOURCE.ASM,
 USR     ,20160323,09:52:18,ANDREWJ ,00000155,      ,20050204,000031,01.99.00,ANDREWJ.SOURCE.JCL,
 USRZSTAT,20160315,10:26:03,ANDREWJ ,00000253,      ,20160112,000391,01.04.00,ANDREWJ.SOURCE.ASM,
 USRZSTAT,20160314,14:48:35,        ,00000340,002114,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 ZIPLOG  ,20160217,11:56:47,ANDREWJ ,00000385,      ,20031205,000013,01.99.00,ANDREWJ.SOURCE.JCL,
 LGFINFO ,20160121,16:57:46,        ,000008A8,00210C,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 LGFINFO ,20160121,16:32:59,ANDREWJ ,00000423,      ,20160121,000363,01.03.00,ANDREWJ.SOURCE.ASM,
 LGFREAD ,20160120,14:27:26,ANDREWJ ,00000352,      ,20150430,000122,01.08.00,ANDREWJ.SOURCE.ASM,
 ZIP1    ,20160119,18:34:07,ANDREWJ ,00000014,      ,20030407,000015,01.39.00,ANDREWJ.SOURCE.JCL,
 LGFPICK ,20160119,11:25:29,ANDREWJ ,00000156,      ,20110331,000203,01.04.00,ANDREWJ.SOURCE.ASM,
 ZSTATT1 ,20160118,10:04:47,ANDREWJ ,00000012,      ,20160112,000188,01.03.00,ANDREWJ.SOURCE.JCL,
 IPLINFO ,20160105,12:31:15,ANDREWJ ,00001956,      ,20061107,001957,01.01.00,ANDREWJ.SOURCE.EXEC,
 TSTINST ,20151225,11:14:32,ANDREWJ ,00000121,      ,20151225,000121,01.00.00,ANDREWJ.SOURCE.ASM,
 TERSIODF,20151125,18:28:15,ANDREWJ ,00000009,      ,20151125,000009,01.00.00,ANDREWJ.SOURCE.JCL,
 DUMPIODF,20151125,18:26:10,ANDREWJ ,00000011,      ,20151125,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 RMSRECV1,20151027,22:33:58,ANDREWJ ,00000012,      ,20151027,000012,01.01.00,ANDREWJ.SOURCE.JCL,
 RMSRECV ,20151027,21:51:18,ANDREWJ ,00000032,      ,20151027,000027,01.03.00,ANDREWJ.SOURCE.JCL,
 PRINT   ,20151013,17:40:35,ANDREWJ ,00000017,      ,20090107,000013,01.02.00,ANDREWJ.SOURCE.JCL,
 ZPFMBR  ,20150930,18:58:52,ANDREWJ ,00000089,      ,20150930,000089,01.03.00,ANDREWJ.SOURCE.EXEC,
 ZIPPOOLE,20150930,16:26:53,ANDREWJ ,00000375,      ,20150930,000380,01.01.00,ANDREWJ.SOURCE.JCL,
 USRTRMU ,20150909,13:46:13,ANDREWJ ,00000228,      ,20150909,000228,01.00.00,ANDREWJ.SOURCE.ASM,
 COMGEN6 ,20150908,17:17:01,ANDREWJ ,00000071,      ,20150908,000083,01.02.00,ANDREWJ.SOURCE.EXEC,
 ZPOOL0  ,20150901,09:39:32,ANDREWJ ,00000012,      ,20090701,000012,01.02.00,ANDREWJ.SOURCE.JCL,
 $LIST   ,20150728,09:39:02,ANDREWJ ,00000008,      ,20150728,000008,01.00.00,ANDREWJ.SOURCE.JCL,
 REPRO   ,20150722,18:49:26,ANDREWJ ,00000012,      ,20030407,000012,01.04.00,ANDREWJ.SOURCE.JCL,
 LGFREAD ,20150508,10:54:26,ANDREWJ ,00000019,      ,20150430,000053,01.07.00,ANDREWJ.SOURCE.JCL,
 ZIPURSP ,20150504,16:13:59,ANDREWJ ,00000016,      ,20150504,000016,01.00.00,ANDREWJ.SOURCE.JCL,
 LGFREAD ,20150430,13:36:11,        ,00000308,002104,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 RCPRPT  ,20150416,17:25:44,ANDREWJ ,00000128,      ,20150416,000155,01.02.00,ANDREWJ.SOURCE.EXEC,
 COMGEN5 ,20150324,15:44:48,ANDREWJ ,00000048,      ,20150324,000048,01.01.00,ANDREWJ.SOURCE.EXEC,
 TEST    ,20150323,18:25:08,ANDREWJ ,00000024,      ,20041101,000089,01.07.00,ANDREWJ.SOURCE.EXEC,
 PIJREFMT,20150312,15:49:19,ANDREWJ ,00000314,      ,20150121,000294,01.09.00,ANDREWJ.SOURCE.ASM,
 USRRSPEE,20150224,17:23:52,ANDREWJ ,00000048,      ,20061020,000025,01.99.00,ANDREWJ.SOURCE.JCL,
 RXMQPUT ,20150212,10:17:43,ANDREWJ ,00000049,      ,20040108,000049,01.03.00,ANDREWJ.SOURCE.EXEC,
 RFIDU   ,20150209,11:29:06,ANDREWJ ,00000077,      ,20120820,000065,01.05.00,ANDREWJ.SOURCE.JCL,
 PIJTOTAL,20150123,09:57:34,ANDREWJ ,00000325,      ,20150119,000325,01.02.00,ANDREWJ.SOURCE.ASM,
 PIJREFMT,20150122,16:01:57,ANDREWJ ,00000023,      ,20150115,000005,01.06.00,ANDREWJ.SOURCE.JCL,
 PIJFTP  ,20150122,15:20:06,ANDREWJ ,00000066,      ,20150115,000103,01.02.00,ANDREWJ.SOURCE.EXEC,
 PIJREFMO,20150116,00:29:34,ANDREWJ ,00000264,      ,20150115,000119,01.05.00,ANDREWJ.SOURCE.ASM,
 FTP     ,20150115,18:13:54,ANDREWJ ,00000023,      ,20121019,000007,01.12.00,ANDREWJ.SOURCE.JCL,
 PIJRMVHD,20150114,13:38:17,ANDREWJ ,00000119,      ,20121115,000119,01.10.00,ANDREWJ.SOURCE.ASM,
 TESTPIPE,20141230,18:23:40,ANDREWJ ,00000031,      ,20141230,000038,01.01.00,ANDREWJ.SOURCE.EXEC,
 B       ,20141230,16:23:43,ANDREWJ ,00000003,      ,20141230,000003,01.00.00,ANDREWJ.SOURCE.JCL,
 RFAUDIN2,20141222,17:03:25,ANDREWJ ,00000004,      ,20141222,000004,01.00.00,ANDREWJ.SOURCE.JCL,
 RFAUDIN1,20141222,17:01:36,ANDREWJ ,00000005,      ,20141222,000005,01.00.00,ANDREWJ.SOURCE.JCL,
 MEF3OSR ,20141219,18:18:34,ANDREWJ ,00000077,      ,20141219,000077,01.00.00,ANDREWJ.SOURCE.EXEC,
 SMF30   ,20141217,16:43:08,ANDREWJ ,00000010,      ,20141217,000010,01.00.00,ANDREWJ.SOURCE.JCL,
 SMF30IN ,20141217,11:51:38,ANDREWJ ,00000002,      ,20141217,000002,01.00.00,ANDREWJ.SOURCE.JCL,
 RFTSOJCL,20141210,16:48:18,ANDREWJ ,00000008,      ,20141210,000008,01.00.00,ANDREWJ.SOURCE.JCL,
 RACFVOIL,20141118,17:54:01,ANDREWJ ,00000022,      ,20141118,000022,01.00.00,ANDREWJ.SOURCE.JCL,
 RACFVOPM,20141118,17:44:19,ANDREWJ ,00000004,      ,20141118,000005,01.03.00,ANDREWJ.SOURCE.JCL,
 RACFVIOL,20141118,17:27:36,ANDREWJ ,00000032,      ,20141118,000032,01.00.00,ANDREWJ.SOURCE.JCL,
 USRSTATN,20141006,14:06:48,ANDREWJ ,00000602,      ,20141006,000188,01.04.00,ANDREWJ.SOURCE.JCL,
 USRSTATA,20141006,11:21:02,ANDREWJ ,00001088,      ,20141003,001176,01.06.00,ANDREWJ.SOURCE.ASM,
 USRSTAT ,20141006,11:10:27,        ,00001290,002033,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRSTAT ,20141003,18:18:34,ANDREWJ ,00000149,      ,20061215,000084,01.10.00,ANDREWJ.SOURCE.EXEC,
 USRRSPEX,20140930,11:53:00,ANDREWJ ,00000422,      ,20140924,000419,01.03.00,ANDREWJ.SOURCE.ASM,
 USRRSPEX,20140930,11:52:57,        ,00000630,00202B,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRCNTEX,20140924,17:35:48,        ,00000570,002023,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRCNTEX,20140924,17:35:45,ANDREWJ ,00000367,      ,20140924,000367,01.01.00,ANDREWJ.SOURCE.ASM,
 USRRSPEE,20140924,17:00:42,ANDREWJ ,00000406,      ,20131127,000428,01.02.00,ANDREWJ.SOURCE.ASM,
 DXCUCOM4,20140917,14:53:40,ANDREWJ ,00000373,      ,20030917,000322,01.11.00,ANDREWJ.SOURCE.ASM,
 DXCUCOM2,20140917,14:52:19,ANDREWJ ,00000372,      ,20030916,000311,01.15.00,ANDREWJ.SOURCE.ASM,
 ASMMAC1 ,20140917,11:52:38,ANDREWJ ,00000017,      ,20030916,000015,01.06.00,ANDREWJ.SOURCE.JCL,
 LGFCONV ,20140916,17:26:51,ANDREWJ ,00000187,      ,20140916,000137,01.01.00,ANDREWJ.SOURCE.ASM,
 LGFTRIM ,20140916,16:59:13,ANDREWJ ,00000137,      ,20140916,000137,01.01.00,ANDREWJ.SOURCE.ASM,
 LGFSORT ,20140916,14:46:18,ANDREWJ ,00000018,      ,20140916,000018,01.00.00,ANDREWJ.SOURCE.JCL,
 LOGREC  ,20140916,14:12:40,ANDREWJ ,00000017,      ,20111207,000070,01.03.00,ANDREWJ.SOURCE.JCL,
 URTESA  ,20140901,17:58:37,ANDREWJ ,00000076,      ,20140901,000091,01.01.00,ANDREWJ.SOURCE.EXEC,
 DASDUTIL,20140828,13:43:30,ANDREWJ ,00000009,      ,20140808,000010,01.04.00,ANDREWJ.SOURCE.JCL,
 SHOWLPAR,20140828,11:33:57,ANDREWJ ,00000441,      ,20140825,000457,01.03.00,ANDREWJ.SOURCE.ASM,
 IFAURP  ,20140823,12:14:54,ANDREWJ ,00000066,      ,20140823,000083,01.01.00,ANDREWJ.SOURCE.JCL,
 IFAUJCL ,20140823,11:52:07,ANDREWJ ,00000083,      ,20140822,000171,01.03.00,ANDREWJ.SOURCE.JCL,
 SMF89   ,20140823,11:24:40,ANDREWJ ,00000248,      ,20140823,000014,01.01.00,ANDREWJ.SOURCE.JCL,
 SMF89IN ,20140823,10:11:28,ANDREWJ ,00000002,      ,20140823,000002,01.00.00,ANDREWJ.SOURCE.JCL,
 SMF89PRT,20140822,12:00:19,ANDREWJ ,00000105,      ,20140822,000105,01.00.00,ANDREWJ.SOURCE.ASM,
 IEASMFDP,20140822,10:36:15,ANDREWJ ,00000012,      ,20140822,000012,01.00.00,ANDREWJ.SOURCE.JCL,
 DASDUTIC,20140818,18:37:52,ANDREWJ ,00000805,      ,20140818,000743,01.03.00,ANDREWJ.SOURCE.ASM,
 DASDUTIL,20140818,10:19:21,ANDREWJ ,00000743,      ,20140728,000118,01.09.00,ANDREWJ.SOURCE.ASM,
 UTIL    ,20140728,18:33:51,ANDREWJ ,00000078,      ,20140722,000032,01.08.00,ANDREWJ.SOURCE.EXEC,
 RSPEXTR ,20140725,17:54:32,ANDREWJ ,00000043,      ,20140725,000043,01.00.00,ANDREWJ.SOURCE.EXEC,
 CALLDCOL,20140725,14:25:40,ANDREWJ ,00000050,      ,20140725,000173,01.01.00,ANDREWJ.SOURCE.EXEC,
 BITINVER,20140724,19:18:37,ANDREWJ ,00000037,      ,20140724,000037,01.00.00,ANDREWJ.SOURCE.EXEC,
 DISKUTIL,20140722,11:45:29,ANDREWJ ,00000022,      ,20140722,000018,01.01.00,ANDREWJ.SOURCE.JCL,
 DCOLECT ,20140722,10:24:42,ANDREWJ ,00000018,      ,20140721,000022,01.04.00,ANDREWJ.SOURCE.JCL,
 SORTRESP,20140709,09:56:08,ANDREWJ ,00000014,      ,20090928,000013,01.02.00,ANDREWJ.SOURCE.JCL,
 USRSTAT ,20140624,13:36:48,ANDREWJ ,00000023,      ,20061017,000020,01.90.00,ANDREWJ.SOURCE.JCL,
 ZIPUSR1 ,20140526,13:35:55,ANDREWJ ,00000022,      ,20070110,000016,01.10.00,ANDREWJ.SOURCE.JCL,
 USRTRIX ,20140526,13:19:52,ANDREWJ ,00000240,      ,20131118,000382,01.02.00,ANDREWJ.SOURCE.ASM,
 TRANPICK,20140318,15:44:17,ANDREWJ ,00000011,      ,20140318,000012,01.02.00,ANDREWJ.SOURCE.JCL,
 TRANPICK,20140318,15:09:16,ANDREWJ ,00000025,      ,20140318,000023,01.01.00,ANDREWJ.SOURCE.EXEC,
 GIGO6   ,20140219,13:41:43,ANDREWJ ,00000229,      ,20100623,000225,01.02.00,ANDREWJ.SOURCE.ASM,
 TSTPSAT ,20140207,16:02:27,ANDREWJ ,00000120,      ,20140116,000113,01.01.00,ANDREWJ.SOURCE.ASM,
 RMFCPU  ,20140207,11:32:29,ANDREWJ ,00000060,      ,20140207,000249,01.04.00,ANDREWJ.SOURCE.EXEC,
 RMFCPUIN,20140206,17:55:58,ANDREWJ ,00000004,      ,20140206,000005,01.01.00,ANDREWJ.SOURCE.JCL,
 VONC100 ,20140127,17:40:34,ANDREWJ ,00000001,      ,20140127,000001,01.01.00,ANDREWJ.SOURCE.JCL,
 DSKINTQB,20140127,15:46:05,ANDREWJ ,00000132,      ,20081229,000076,01.02.00,ANDREWJ.SOURCE.JCL,
 TMPUTCP4,20140123,16:21:26,ANDREWJ ,00000384,      ,20140120,000363,01.06.00,ANDREWJ.SOURCE.ASM,
 RACFRWTP,20140113,11:02:17,ANDREWJ ,00000034,      ,20140113,000025,01.02.00,ANDREWJ.SOURCE.JCL,
 RMFRPT  ,20140103,18:54:46,ANDREWJ ,00000048,      ,20050616,000039,01.21.00,ANDREWJ.SOURCE.JCL,
 RMF3PARO,20131231,01:56:54,JHR     ,00000771,      ,20130830,000748,01.15.00,ANDREWJ.SOURCE.ASM,
 ZBKUP   ,20131230,10:18:35,ANDREWJ ,00000050,      ,20131230,000051,01.01.00,ANDREWJ.SOURCE.EXEC,
 RMF3EXTR,20131224,15:45:28,ANDREWJ ,00000773,      ,20130816,000479,01.08.00,ANDREWJ.SOURCE.ASM,
 PDSDIRD ,20131220,05:08:36,ANDREWJ ,00000020,      ,20051220,000020,01.26.00,ANDREWJ.SOURCE.JCL,
 USRSTAT2,20131212,16:04:47,ANDREWJ ,00000023,      ,20061017,000020,01.99.00,ANDREWJ.SOURCE.JCL,
 USRRSPE1,20131212,16:04:28,ANDREWJ ,00000048,      ,20061020,000025,01.99.00,ANDREWJ.SOURCE.JCL,
 PIJRMVHE,20131212,16:03:38,ANDREWJ ,00000119,      ,20121115,000119,01.20.00,ANDREWJ.SOURCE.ASM,
 RMF3CPU1,20131205,17:28:38,ANDREWJ ,00000072,      ,20130815,000009,01.04.00,ANDREWJ.SOURCE.JCL,
 TRANSTTX,20131205,15:42:23,ANDREWJ ,00000237,      ,20130709,000149,01.15.00,ANDREWJ.SOURCE.EXEC,
 USRRSPEE,20131205,15:37:38,        ,00000600,00201B,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 USRCNTEE,20131205,15:36:38,        ,00000560,002013,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 T2086SNA,20131205,15:15:29,ANDREWJ ,00001724,      ,20131204,001199,01.04.00,ANDREWJ.SOURCE.JCL,
 T2086TCP,20131205,15:14:34,ANDREWJ ,00001236,      ,20131204,001236,01.01.00,ANDREWJ.SOURCE.JCL,
 TRANSTAT,20131204,17:17:42,ANDREWJ ,00000203,      ,20130709,000149,01.17.00,ANDREWJ.SOURCE.EXEC,
 USRRSPE ,20131204,17:06:43,ANDREWJ ,00000048,      ,20061020,000025,01.99.00,ANDREWJ.SOURCE.JCL,
 COMGEN4 ,20131204,13:25:24,ANDREWJ ,00000040,      ,20131204,000040,01.00.00,ANDREWJ.SOURCE.EXEC,
 PDSDIRA ,20131202,17:12:43,ANDREWJ ,00000019,      ,20131202,000019,01.01.00,ANDREWJ.SOURCE.JCL,
 THS1DEF ,20131201,14:48:33,ANDREWJ ,00007026,      ,20131201,007026,01.00.00,ANDREWJ.SOURCE.JCL,
 $TAP1   ,20131201,14:16:14,ANDREWJ ,00000015,      ,20131122,000013,01.04.00,ANDREWJ.SOURCE.JCL,
 TRANSTA1,20131128,18:20:09,ANDREWJ ,00000206,      ,20130709,000149,01.16.00,ANDREWJ.SOURCE.JCL,
 STRESSTC,20131128,17:16:04,ANDREWJ ,00002035,      ,20131120,001035,01.14.00,ANDREWJ.SOURCE.ASM,
 STRESSTC,20131128,17:16:04,ANDREWJ ,00002035,      ,20131120,001035,01.14.00,ANDREWJ.SOURCE.EXEC,
 PDSDIRD1,20131128,14:19:25,ANDREWJ ,00000019,      ,20051220,000020,01.23.00,ANDREWJ.SOURCE.JCL,
 LSTDSNSS,20131128,14:06:00,ANDREWJ ,00000053,      ,20131128,000053,01.00.00,ANDREWJ.SOURCE.JCL,
 COMGEN3 ,20131128,11:19:36,ANDREWJ ,00000048,      ,20120619,000050,01.03.00,ANDREWJ.SOURCE.EXEC,
 USRCNTEE,20131127,15:35:10,ANDREWJ ,00000359,      ,20131127,000359,01.04.00,ANDREWJ.SOURCE.ASM,
 SORT1   ,20131125,12:29:18,ANDREWJ ,00000039,      ,20030917,000014,01.21.00,ANDREWJ.SOURCE.JCL,
 $TAT    ,20131122,12:20:24,ANDREWJ ,00000007,      ,20131122,000007,01.00.00,ANDREWJ.SOURCE.JCL,
 COMPRES1,20131115,15:57:45,ANDREWJ ,00000024,      ,20030407,000011,01.07.00,ANDREWJ.SOURCE.JCL,
 CONSOLE ,20131031,18:34:25,ANDREWJ ,00000007,      ,20131031,000011,01.07.00,ANDREWJ.SOURCE.EXEC,
 DEFIODF ,20131030,17:37:33,ANDREWJ ,00000011,      ,20131030,000034,01.01.00,ANDREWJ.SOURCE.JCL,
 VONE071E,20131024,10:54:59,ANDREWJ ,00000012,      ,20131011,000014,01.02.00,ANDREWJ.SOURCE.JCL,
 VOND1A  ,20131011,15:47:39,ANDREWJ ,00000003,      ,20131011,000003,01.00.00,ANDREWJ.SOURCE.JCL,
 VOFD1A  ,20131011,15:46:56,ANDREWJ ,00000003,      ,20131011,000003,01.00.00,ANDREWJ.SOURCE.JCL,
 VONE172E,20131011,15:39:38,ANDREWJ ,00000014,      ,20131011,000014,01.02.00,ANDREWJ.SOURCE.JCL,
 VOFE172E,20131011,15:38:47,ANDREWJ ,00000014,      ,20131011,000014,01.01.00,ANDREWJ.SOURCE.JCL,
 VOFE071E,20131011,15:20:21,ANDREWJ ,00000014,      ,20131011,000001,01.01.00,ANDREWJ.SOURCE.JCL,
 DSKIE100,20131008,14:50:49,ANDREWJ ,00000006,      ,20081226,000148,01.01.00,ANDREWJ.SOURCE.JCL,
 DUMPSMPE,20130926,15:51:19,ANDREWJ ,00000011,      ,20130926,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 RFSTCRMF,20130910,23:34:00,ANDREWJ ,00000012,      ,20130910,000010,01.01.00,ANDREWJ.SOURCE.JCL,
 XIEC070I,20130910,16:49:55,ANDREWJ ,00000202,      ,20130910,000202,01.00.00,ANDREWJ.SOURCE.ASM,
 RMF3PARS,20130909,14:56:08,        ,00000888,00200B,0:A31R24,      ,        ,ANDREWJ.SOURCE.LMD,
 REPRORM3,20130829,17:25:52,ANDREWJ ,00000013,      ,20130805,000012,01.05.00,ANDREWJ.SOURCE.JCL,
 TRANSTAO,20130828,15:18:53,ANDREWJ ,00000195,      ,20130709,000149,01.13.00,ANDREWJ.SOURCE.EXEC,
 TESTLENG,20130828,14:05:14,ANDREWJ ,00000027,      ,20130828,000027,01.00.00,ANDREWJ.SOURCE.EXEC,
 TRANSTA1,20130828,11:15:31,ANDREWJ ,00000070,      ,20130828,000070,01.01.00,ANDREWJ.SOURCE.EXEC,
 PIJC0   ,20130826,10:11:10,ANDREWJ ,00000037,      ,20130826,000037,01.00.00,ANDREWJ.SOURCE.EXEC,
 ACCUMU  ,20130824,12:00:43,ANDREWJ ,00000014,      ,20130824,000014,01.00.00,ANDREWJ.SOURCE.JCL,
 SORT3CPU,20130816,10:07:15,ANDREWJ ,00000011,      ,20130816,000011,01.00.00,ANDREWJ.SOURCE.JCL,
 RMF3BKUP,20130815,16:10:45,ANDREWJ ,00000447,      ,20130815,000447,01.00.00,ANDREWJ.SOURCE.ASM,
 RMF3VSAM,20130815,16:10:19,ANDREWJ ,00000163,      ,20130729,000286,01.07.00,ANDREWJ.SOURCE.ASM,
 TSTRRDS ,20130815,15:59:04,ANDREWJ ,00000165,      ,20130814,000181,01.01.00,ANDREWJ.SOURCE.ASM,
 TRANSTAT,20130709,17:53:51,ANDREWJ ,00000011,      ,20130709,000011,01.00.00,ANDREWJ.SOURCE.ASM,
 TIMEX   ,20130709,17:27:23,        ,000002E0,002004,0:A31ANY,      ,        ,ANDREWJ.SOURCE.LMD,
 RXTIMEX ,20130709,17:27:20,ANDREWJ ,00000288,      ,20130709,000288,01.00.00,ANDREWJ.SOURCE.ASM,
 EBIRD1  ,20130704,10:44:00,ANDREWJ ,00000064,      ,20121108,000050,01.52.00,ANDREWJ.SOURCE.JCL,
 EBIRDIR1,20130605,10:48:47,ANDREWJ ,00000055,      ,20130510,000055,01.05.00,ANDREWJ.SOURCE.JCL,
 EBIRDIRS,20130605,10:35:11,ANDREWJ ,00001467,      ,20130510,001467,01.01.00,ANDREWJ.SOURCE.JCL,
 EBIRD   ,20130605,09:49:56,ANDREWJ ,00001467,      ,20121031,001462,01.11.00,ANDREWJ.SOURCE.JCL,
 REXXLMD ,20130517,16:43:41,ANDREWJ ,00000007,      ,20130517,000007,01.00.00,ANDREWJ.SOURCE.JCL,
 USRBKUPT,20130517,16:16:09,        ,000026B8,001F2B,0:A31ANY,  RNRU,        ,ANDREWJ.SOURCE.LMD,
 REXXLNK ,20130517,16:16:06,ANDREWJ ,00000005,      ,20130517,000008,01.01.00,ANDREWJ.SOURCE.JCL,
 REXXCOBJ,20130517,15:54:49,ANDREWJ ,00000007,      ,20130517,000007,01.00.00,ANDREWJ.SOURCE.JCL,
 EBIRDIRS,20130510,11:38:12,ANDREWJ ,00000098,      ,20130510,000096,01.01.00,ANDREWJ.SOURCE.EXEC,
 ANALYZE ,20130509,12:05:04,ANDREWJ ,00000007,      ,20130509,000006,01.02.00,ANDREWJ.SOURCE.JCL,
 RACFRW  ,20130415,14:39:34,ANDREWJ ,00000025,      ,20130413,000024,01.02.00,ANDREWJ.SOURCE.JCL,
 CK0E0FNU,20130412,23:04:03,ANDREWJ ,00000023,      ,20130412,000023,01.01.00,ANDREWJ.SOURCE.JCL,
 CHK0E0F ,20130412,17:06:25,ANDREWJ ,00000023,      ,20081218,000005,01.02.00,ANDREWJ.SOURCE.JCL,
 CK0E0FNU,20130412,16:57:15,        ,000004D0,001F23,0:A24R24,      ,        ,ANDREWJ.SOURCE.LMD,
 CHK0E0FP,20130412,16:54:59,ANDREWJ ,00000455,      ,20130412,000455,01.00.00,ANDREWJ.SOURCE.ASM,
 SCPTOOL ,20130401,18:11:47,ANDREWJ ,00001189,      ,20130401,001188,01.03.00,ANDREWJ.SOURCE.JCL,
 SE      ,20130327,18:48:39,ANDREWJ ,00000003,      ,20130327,000002,01.02.00,ANDREWJ.SOURCE.EXEC,
 RFCMD5  ,20130227,13:31:38,ANDREWJ ,00000077,      ,20130227,000076,01.01.00,ANDREWJ.SOURCE.EXEC,
 HW23SOCO,20130117,14:35:49,ANDREWJ ,00000152,      ,20130117,000152,01.01.00,ANDREWJ.SOURCE.JCL,
 DXCSOCO ,20130117,11:53:03,ANDREWJ ,00007523,      ,20130117,007523,01.00.00,ANDREWJ.SOURCE.ASM,
 DXCUTCP2,20130114,18:30:46,ANDREWJ ,00000257,      ,20100729,000214,01.06.00,ANDREWJ.SOURCE.ASM,
 $APPIPTF,20130104,11:06:01,ANDREWJ ,00000024,      ,20070411,000012,01.01.00,ANDREWJ.SOURCE.JCL,
 $RECIPTF,20130104,10:45:19,ANDREWJ ,00000012,      ,20070411,000011,01.01.00,ANDREWJ.SOURCE.JCL,
 EVT3    ,20121225,18:30:48,ANDREWJ ,00002353,      ,20121225,002353,01.00.00,ANDREWJ.SOURCE.ASM,
 IEBCPY1 ,20121208,07:23:51,ANDREWJ ,00000011,      ,20030425,000011,01.08.00,ANDREWJ.SOURCE.JCL,
 USRTRIME,20121127,11:57:01,ANDREWJ ,00000342,      ,20080518,000251,01.08.00,ANDREWJ.SOURCE.ASM,
